apellido,frec_pri,frec_seg,freq_rep
SARAZA,26,36,0
SOSVILLA,26,36,0
ALBALEJO,26,35,0
CASTELLANAS,26,35,0
CLARIO,26,35,0
CORGOS,26,35,0
GASOS,26,35,0
GOMEZ CARDOSO,26,35,0
IDOY,26,35,0
MEREGILDO,26,35,0
PEREZ MEDEL,26,35,0
SANGAMA,26,35,0
SOLIVARES,26,35,0
VIQUENDI,26,35,0
BONS,26,34,0
COHENE,26,34,0
DE FONTCUBERTA,26,34,0
DE PEÑARANDA,26,34,0
DEL TEJO,26,34,0
ESFORZADO,26,34,0
FAIGET,26,34,0
GARITACELAYA,26,34,0
GASSENT,26,34,0
GISTAIN,26,34,0
LENDE,26,34,0
MAMPOSO,26,34,0
SALMEAN,26,34,0
SANEMETERIO,26,34,0
ABRUZA,26,33,0
ALMESTRE,26,33,0
BENEJAMA,26,33,0
DE LIRA,26,33,0
DE YEBRA,26,33,0
LOPEZ DE LA ISIDRA,26,33,0
MAÑANET,26,33,0
MUCHART,26,33,0
NADJEM,26,33,0
OJIDO,26,33,0
SAVICENTE,26,33,0
VELASQUE,26,33,0
ALVAZ,26,32,0
BRINCONES,26,32,0
CASADAMON,26,32,0
DE FORONDA,26,32,0
DE MIR,26,32,0
DE SARACHO,26,32,0
FERRER VIDAL,26,32,0
MERMEJO,26,32,0
MUNTALA,26,32,0
NAUFFAL,26,32,0
POLACHE,26,32,0
SANCHEZ RODA,26,32,0
SESER,26,32,0
AGUAGALLO,26,31,0
AMAGUANA,26,31,0
ANDERIZ,26,31,0
ARZUBIA,26,31,0
BOLTO,26,31,0
BORDO,26,31,0
CASAÑES,26,31,0
CHAGUENDO,26,31,0
COLLBATALLE,26,31,0
CORRAS,26,31,0
CURCHO,26,31,0
DIAZ PESCUEZO,26,31,0
EMBORUJO,26,31,0
GAYTE,26,31,0
MOLMENEU,26,31,0
RAGOLTA,26,31,0
SERANO,26,31,0
VIANNA,26,31,0
WESTENDORP,26,31,0
ANCHICO,26,30,0
ASCOY,26,30,0
BARANGUA,26,30,0
BESERRA,26,30,0
BLOND,26,30,0
CACHADA,26,30,0
CHIPE,26,30,0
ERLANZ,26,30,0
GUALIS,26,30,0
ISALT,26,30,0
LARISGOITIA,26,30,0
LLIVIPUMA,26,30,0
MARTINEZ DE LA VEGA,26,30,0
MONTES JOVELLAR,26,30,0
MUÑOZ CAMACHO,26,30,0
PARADANTA,26,30,0
POYAL,26,30,0
RABINES,26,30,0
VILLADELPRAT,26,30,0
ABSELAN,26,29,0
ALIDO,26,29,0
AUSTRI,26,29,0
AYON,26,29,0
BRENGARET,26,29,0
CASALEIZ,26,29,0
CUAJARES,26,29,0
FARINAS,26,29,0
FERNANDEZ DE ANGULO,26,29,0
GONZALEZ PALENZUELA,26,29,0
HUILLCA,26,29,0
ICUTZA,26,29,0
JURADA,26,29,0
LAPIZONDO,26,29,0
LAVESIERA,26,29,0
MERIÑAN,26,29,0
NIEBLES,26,29,0
NOSSA,26,29,0
RADULOV,26,29,0
SAGUN,26,29,0
SOCIES,26,29,0
SURGA,26,29,0
TENDILLA,26,29,0
USEA,26,29,0
ALBITRES,26,28,0
ALENZA,26,28,0
ALVIAREZ,26,28,0
ARDEVINES,26,28,0
BAUDOR,26,28,0
BECILLA,26,28,0
CHOQUECALLATA,26,28,0
CUASAPUD,26,28,0
DELI,26,28,0
GUILLEMAS,26,28,0
HUIZI,26,28,0
LABORDENA,26,28,0
LOPEZ SAEZ,26,28,0
MACANCHI,26,28,0
MARGARIN,26,28,0
MAZERES,26,28,0
MELCION,26,28,0
MURLANCH,26,28,0
PERZ,26,28,0
RADEL,26,28,0
SERVA,26,28,0
AMBROCIO,26,27,0
ARAVID,26,27,0
CACOANGO,26,27,0
CHOBANOVA,26,27,0
CORONATTI,26,27,0
FRAX,26,27,0
FREIGEDO,26,27,0
GENEZ,26,27,0
GITRAMA,26,27,0
KASEM,26,27,0
MARTIZ,26,27,0
MOMBOISE,26,27,0
PRESTO,26,27,0
SAINZ BARANDA,26,27,0
SANTAOLIVA,26,27,0
SASERA,26,27,0
ACHE,26,26,0
ALMAYOR,26,26,0
AMANTES,26,26,0
ANADES,26,26,0
ARNORIAGA,26,26,0
ASCENCION,26,26,0
BAIXES,26,26,0
BANCORA,26,26,0
BIAL,26,26,0
CANCHA,26,26,0
CAUMONS,26,26,0
DAVOS,26,26,0
DE ALBURQUERQUE,26,26,0
DE CASSO,26,26,0
DE OCA,26,26,0
GARCIA DE ALCAÑIZ,26,26,0
GARCIA DE CELIS,26,26,0
GAYOZO,26,26,0
GILAZAÑA,26,26,0
GILLEN,26,26,0
JAUSON,26,26,0
JIMENEZ VALLADOLID,26,26,0
JULIOL,26,26,0
MARCAS,26,26,0
MARCIA,26,26,0
MARTINEZ DE TODA,26,26,0
MILEO,26,26,0
MONICA,26,26,0
OSTAL,26,26,0
PARRAGUES,26,26,0
ROLDUA,26,26,0
TUL,26,26,0
UGSHA,26,26,0
ULLIVARRI,26,26,0
VILAMANYA,26,26,0
ZUANICH,26,26,0
AIZBITARTE,26,25,0
ALABERNIA,26,25,0
ALDAMIZ ETXEBARRIA,26,25,0
BENALAQUE,26,25,0
BERBOIS,26,25,0
BOTAMINO,26,25,0
CAMINADA,26,25,0
CANCHIGNIA,26,25,0
CHALAMANCH,26,25,0
D'ACOSTA,26,25,0
DIAZ GONZALEZ,26,25,0
FRIEDMANN,26,25,0
GARCIA VIDAL,26,25,0
GONZALEZ IGLESIAS,26,25,0
GUANA,26,25,0
LAMOGLIA,26,25,0
MARTIN VILLAMUELAS,26,25,0
NENCHEVA,26,25,0
ORBES,26,25,0
SAORI,26,25,0
TOCO,26,25,0
UZKIANO,26,25,0
AGUSTO,26,24,0
AQUIETA,26,24,0
ARAUNABEÑA,26,24,0
BAFALLIU,26,24,0
BALCERAS,26,24,0
BALDASQUIN,26,24,0
BRUYEL,26,24,0
CAMARDONS,26,24,0
CARROS,26,24,0
CIGARRIA,26,24,0
COLLMALIVERN,26,24,0
CRESPELL,26,24,0
CUENCA ROMERO,26,24,0
DIAZ EMPARANZA,26,24,0
DURAHO,26,24,0
ESTREMEIRO,26,24,0
GALARTZA,26,24,0
INHIESTO,26,24,0
LEJARZABURU,26,24,0
LLUGLLUNA,26,24,0
MARASSI,26,24,0
MARTINEZ DE BEDOYA,26,24,0
MORALES DE SETIEN,26,24,0
NICASI,26,24,0
PITEIRO,26,24,0
UNZETA,26,24,0
USABAL,26,24,0
VIZDOMINE,26,24,0
AMIEBA,26,23,0
AVEROS,26,23,0
BALZATEGI,26,23,0
BIBAS,26,23,0
BOVAIRA,26,23,0
CAUSA,26,23,0
CHIGNE,26,23,0
DE UDAETA,26,23,0
ERDOCIO,26,23,0
GARCIA BLANES,26,23,0
GARCIA DE BAQUEDANO,26,23,0
GERRIKO,26,23,0
GOLFIN,26,23,0
IRIEPA,26,23,0
NAME,26,23,0
NUSAS,26,23,0
PASTUÑA,26,23,0
PEREZ DE AZPEITIA,26,23,0
PERTEAGUDO,26,23,0
QUADRADA,26,23,0
ROMAN TOLEDO,26,23,0
ROSSELLI,26,23,0
SACACA,26,23,0
SAN PASTOR,26,23,0
SIPIRAN,26,23,0
AROLO,26,22,0
ASSENOV,26,22,0
AUSERON,26,22,0
AYSA,26,22,0
BAJATIERRA,26,22,0
BARTRET,26,22,0
BASAURIT,26,22,0
BRUSSOSA,26,22,0
CAGUANO,26,22,0
CALDUEÑO,26,22,0
CIMBRON,26,22,0
DAFOUZ,26,22,0
DIAZ VALDES,26,22,0
DICHEVA,26,22,0
DOMOSTEGUI,26,22,0
EMALDIA,26,22,0
ERRECALDE,26,22,0
FERNANDEZ SANCHO,26,22,0
GARCIA DEL BARRIO,26,22,0
GARCIA MILA,26,22,0
GODOI,26,22,0
GORDILS,26,22,0
GUEIMUNDE,26,22,0
LOPEZ DE LA CAMARA,26,22,0
LOSPAUS,26,22,0
MAKIBAR,26,22,0
MERINI,26,22,0
MICHAY,26,22,0
MIÑAGORRI,26,22,0
MOSACULA,26,22,0
NOES,26,22,0
ONNA,26,22,0
PASTILLO,26,22,0
PEIROTE,26,22,0
PRADERE,26,22,0
PUYADENA,26,22,0
QUIMBAYA,26,22,0
SEGIMON,26,22,0
SOTAMBA,26,22,0
LALCHANDANI,26,21,7
AFFONSO,26,21,0
ALAFARGA,26,21,0
AVALLONE,26,21,0
BESOS,26,21,0
CHARAVIAS,26,21,0
CHINCHE,26,21,0
CODINS,26,21,0
COMICHE,26,21,0
DA SILVA OLIVEIRA,26,21,0
DE ALBERT,26,21,0
DUPEYRON,26,21,0
ENCIZO,26,21,0
GARCIA CIAÑO,26,21,0
HONTALBA,26,21,0
JAVE,26,21,0
MARTINEZ MANSO,26,21,0
MOSCAD,26,21,0
MUROLAS,26,21,0
NEBLE,26,21,0
PELISSIER,26,21,0
POMET,26,21,0
SAENZ DE CENZANO,26,21,0
SCHEROF,26,21,0
TABARES DE NAVA,26,21,0
TIPANTAXI,26,21,0
ABIS,26,20,0
AGENO,26,20,0
ANASI,26,20,0
CARRIN,26,20,0
FRUTUOSO,26,20,0
GARCIA IBAÑEZ,26,20,0
GASTAÑAZATORRE,26,20,0
HICAR,26,20,0
JIMBER,26,20,0
LECOQ,26,20,0
LOPEZ DE ARCE,26,20,0
MALATSETXEBARRIA,26,20,0
MANCHANO,26,20,0
MOLEZUELAS,26,20,0
MORANA,26,20,0
MORANTIN,26,20,0
MOUCHET,26,20,0
NARRASPE,26,20,0
PETRERENA,26,20,0
PINOT,26,20,0
RIBAYA,26,20,0
SAYRACH,26,20,0
VAHOS,26,20,0
VERETERRA,26,20,0
ZUNA,26,20,0
AGARRABERES,26,19,0
ANDUIG,26,19,0
ARTAZOS,26,19,0
BANS,26,19,0
BAXARIAS,26,19,0
CIDRA,26,19,0
DAGRAZA,26,19,0
DE LOMA OSSORIO,26,19,0
ESPEGEL,26,19,0
FELISBERTO,26,19,0
HERNANDEZ DE LORENZO,26,19,0
HESLES,26,19,0
IBARROLAZA,26,19,0
ITURRIAGAECHEVARRIA,26,19,0
LAURENS,26,19,0
MAKATZAGA,26,19,0
MANDIN,26,19,0
MARTINEZ BARQUERO,26,19,0
PEREZ DE ARANSOLO,26,19,0
SALCAN,26,19,0
SAQUIPAY,26,19,0
SUQUE,26,19,0
TARRON,26,19,0
TECLEMAYER,26,19,0
TORRAMADE,26,19,0
TUMIPAMBA,26,19,0
VILOMARA,26,19,0
ZOTELO,26,19,0
ALOA,26,18,0
ARIZTOY,26,18,0
AZKORBEBEITIA,26,18,0
BEZON,26,18,0
BLANCO ARGIBAY,26,18,0
BOLOIS,26,18,0
BRADINERAS,26,18,0
CASESMEIRO,26,18,0
DACHARY,26,18,0
DE AMILIBIA,26,18,0
DEMELO,26,18,0
DOSAIGUAS,26,18,0
ELUM,26,18,0
ERIMO,26,18,0
FRANGO,26,18,0
GARCIA CESTO,26,18,0
GAUCHI,26,18,0
GAZOPO,26,18,0
GEMBERO,26,18,0
HUALCA,26,18,0
MARTELLS,26,18,0
MONTANARY,26,18,0
NATER,26,18,0
OLARTEKOETXEA,26,18,0
ONO,26,18,0
ORCOS,26,18,0
PINDAO,26,18,0
PRUDENTE,26,18,0
RAZON,26,18,0
SAPPIA,26,18,0
SARANTE,26,18,0
SILICIO,26,18,0
SISTARE,26,18,0
TARENSI,26,18,0
TORNABELL,26,18,0
TOTANA,26,18,0
UMAJINGA,26,18,0
VERNA,26,18,0
ABELLANET,26,17,0
AUTE,26,17,0
BAYASCAS,26,17,0
BENZADON,26,17,0
BRICULLE,26,17,0
BUYLLA,26,17,0
CANADAS,26,17,0
CLARAMON,26,17,0
DE ARAMBURU,26,17,0
DE LA HUZ,26,17,0
DECODES,26,17,0
DELRIEU,26,17,0
DELSORS,26,17,0
DUMALL,26,17,0
FREYER,26,17,0
FULCO,26,17,0
GALARD,26,17,0
GUISAMONDE,26,17,0
HASSON,26,17,0
KOSEVA,26,17,0
LAVEZZARI,26,17,0
LAYU,26,17,0
LEDUC,26,17,0
OBEO,26,17,0
OSQUILA,26,17,0
PATE,26,17,0
REBORA,26,17,0
RIMA,26,17,0
SALRA,26,17,0
SIBONI,26,17,0
WBANET,26,17,0
AMBELEZ,26,16,0
ARRIGONI,26,16,0
ARTIGOSA,26,16,0
ASTRALAGA,26,16,0
AUVIAÑO,26,16,0
BOARFA,26,16,0
BRUSIL,26,16,0
CANO CORTES,26,16,0
CEDREZ,26,16,0
DASAIRAS,26,16,0
DEL ARENAL,26,16,0
DIEZ CANEDO,26,16,0
ECHAGUIBEL,26,16,0
FASERO,26,16,0
FUNE,26,16,0
GALASSI,26,16,0
GARCIA DE LA INFANTA,26,16,0
GARESSE,26,16,0
GIMENEZ ARNAU,26,16,0
GINORI,26,16,0
LATAILLADE,26,16,0
LIO,26,16,0
MEÑAKA,26,16,0
MODERNELL,26,16,0
PAITA,26,16,0
PARLANGE,26,16,0
PEREZ RENDON,26,16,0
PULAMARIN,26,16,0
RODRIGUEZ PONGA,26,16,0
SAN VALERIANO,26,16,0
SANCHEZ VALIENTE,26,16,0
SUMELL,26,16,0
TONIETTI,26,16,0
URRUTI,26,16,0
YGARZA,26,16,0
ABDELAHE,26,15,0
AINCIOA,26,15,0
ASTUI,26,15,0
CAICHE,26,15,0
CALLEIROS,26,15,0
CARRANCIA,26,15,0
CASMARTIÑO,26,15,0
CERTUCHE,26,15,0
DA CAMARA,26,15,0
DE HAZA,26,15,0
DE VALDES,26,15,0
DIAZ GIL,26,15,0
DIAZ MAURIÑO,26,15,0
EUSAMIO,26,15,0
FERNANDEZ SILGADO,26,15,0
GATPANDAN,26,15,0
GAUDIN,26,15,0
GONZALEZ RUBIO,26,15,0
JAUSAS,26,15,0
JUBON,26,15,0
LOIACONO,26,15,0
MANGUI,26,15,0
MARTINEZ DEL MARMOL,26,15,0
NGUERE,26,15,0
QUEIPO LLANO,26,15,0
SAMAS,26,15,0
SOLOLUZE,26,15,0
SPADARO,26,15,0
VIVERN,26,15,0
ZEIDAN,26,15,0
ALISH,26,14,0
ALONSO DE PORRES,26,14,0
ARSEGUET,26,14,0
BACOS,26,14,0
BECERRO DE BENGOA,26,14,0
BIYANG,26,14,0
BORRI,26,14,0
BOURRE,26,14,0
CAMEIRAO,26,14,0
CUSTAL,26,14,0
DA AIRA,26,14,0
DAMBOLENEA,26,14,0
DARIJO,26,14,0
DIAZ DE ZERIO,26,14,0
ERO,26,14,0
FRICK,26,14,0
GERMIL,26,14,0
GETAN,26,14,0
KIESSLING,26,14,0
MARTEAU,26,14,0
MENDOCILLA,26,14,0
NAHUM,26,14,0
NEDDERMANN,26,14,0
ORLA,26,14,0
ORQUIOLA,26,14,0
PECORA,26,14,0
PEREZ ROSAS,26,14,0
PINOTTI,26,14,0
RUSCH,26,14,0
SABEÑA,26,14,0
URRATE,26,14,0
VICTORIA DE LECEA,26,14,0
VILAGROSA,26,14,0
VILAJELIU,26,14,0
YBORRA,26,14,0
AKA,26,13,0
ANIAS,26,13,0
AUBI,26,13,0
AULAD,26,13,0
BALADI,26,13,0
BASSAGAÑA,26,13,0
BERALDO,26,13,0
CARVAS,26,13,0
CHANDWANI,26,13,0
COLL VINENT,26,13,0
DE SOLA MORALES,26,13,0
DELEVA,26,13,0
DENTI,26,13,0
ENTRERRIOS,26,13,0
FERNANDEZ DE ORTEGA,26,13,0
GARCIA AMADO,26,13,0
GONZALEZ ALEMAN,26,13,0
IDRISI,26,13,0
ILLADE,26,13,0
ISANDEZ,26,13,0
ISBAI,26,13,0
JAME,26,13,0
LA GUARDIA,26,13,0
LERTORA,26,13,0
MARAZA,26,13,0
NOVIEMBRE,26,13,0
PEDRINI,26,13,0
PLANASDEMUNT,26,13,0
POTTIER,26,13,0
QUIVEU,26,13,0
ROSITO,26,13,0
TACARAYA,26,13,0
TSENKOV,26,13,0
VANGELOV,26,13,0
VARELA PORTAS,26,13,0
WAHNICH,26,13,0
SIKKA,26,12,10
ACHURY,26,12,0
BARGELA,26,12,0
BATTO,26,12,0
BOKOKO,26,12,0
CARE,26,12,0
CASTELO BRANCO,26,12,0
CHAZETA,26,12,0
DABDI,26,12,0
DE BERAZA,26,12,0
DELGADO MENDOZA,26,12,0
DESCAYRE,26,12,0
FERNANDEZ VIVANCOS,26,12,0
GARCIA ESPAÑA,26,12,0
GARCIA GALBIS,26,12,0
GOMEZ ZURDO,26,12,0
HEFFERNAN,26,12,0
HOEKSTRA,26,12,0
HURTAN,26,12,0
IGARATEGUI,26,12,0
LOCHER,26,12,0
LOHOBA,26,12,0
MALAS,26,12,0
NIAZI,26,12,0
PICCININI,26,12,0
SECCO,26,12,0
TIPANGUANO,26,12,0
BOUGHALLAD,26,11,7
AALILOU,26,11,0
ABBAD JAIME DE ARAGON,26,11,0
ALBANI,26,11,0
ARRIZADO,26,11,0
ATALAO,26,11,0
BARAGAN,26,11,0
BERGNES DE LAS CASAS,26,11,0
BORSANI,26,11,0
CHALI,26,11,0
CHARROUT,26,11,0
COLVIN,26,11,0
CONSONNI,26,11,0
COSQUILLO,26,11,0
DARIO,26,11,0
DE OLAVARRIETA,26,11,0
DEL CHICCA,26,11,0
EL MAZIANI,26,11,0
ENPARANTZA,26,11,0
FAIQ,26,11,0
FAMOS,26,11,0
FRANCISCO DE PAULA,26,11,0
GALIZIA,26,11,0
JOKINEN,26,11,0
LASSEN,26,11,0
LUBKE,26,11,0
MARGARET,26,11,0
OBEID,26,11,0
PEREZ DE JUAN,26,11,0
RIDGE,26,11,0
SABATIE,26,11,0
SACHSE,26,11,0
SAMATEH,26,11,0
SCHEELE,26,11,0
SILLAGANA,26,11,0
SLAVEYKOV,26,11,0
STIER,26,11,0
TAULERIA,26,11,0
TIMMER,26,11,0
TURINA,26,11,0
EZZEDDINE,26,10,5
ADEGAS,26,10,0
ALBIÑO,26,10,0
BALENCHANA,26,10,0
BLANCO DE CORDOVA,26,10,0
BODY,26,10,0
CARCASSONA,26,10,0
DE FRANCESCO,26,10,0
DELEV,26,10,0
EL KHADDAR,26,10,0
FERNANDEZ PRADA,26,10,0
GARCIA PUERTAS,26,10,0
GARÇON,26,10,0
GRANDINETTI,26,10,0
LINAZISORO,26,10,0
LOPEZ CANTI,26,10,0
MARTINSSON,26,10,0
MATABACAS,26,10,0
MIKHAILOVA,26,10,0
NARAINDAS,26,10,0
NUÑEZ CASTELO,26,10,0
ODDONE,26,10,0
PAJOR,26,10,0
PAVESI,26,10,0
RAMIREZ DE ALDA,26,10,0
SANCHEZ TARAZAGA,26,10,0
TIMPANARO,26,10,0
TLIDI,26,10,0
TUNA,26,10,0
VAQUIER,26,10,0
WENDLER,26,10,0
ZAYTOUNI,26,10,0
AAKID,26,9,0
AGHA,26,9,0
ASPIN,26,9,0
BAAZAOUI,26,9,0
BASSANI,26,9,0
BONATO,26,9,0
CHAYA,26,9,0
CIRULLI,26,9,0
DE ARMIÑAN,26,9,0
DURLAN,26,9,0
ETTER,26,9,0
FABRAT,26,9,0
FERNANDEZ DE LAPEÑA,26,9,0
GELIDA,26,9,0
GOMEZ JUAREZ,26,9,0
KOOPMAN,26,9,0
MASIELLO,26,9,0
MILCHOV,26,9,0
OLORTIGA,26,9,0
OVCHAROVA,26,9,0
PALAMIDESSI,26,9,0
POLS,26,9,0
PRANDI,26,9,0
SARKER,26,9,0
SCHUT,26,9,0
SOANE,26,9,0
SOLTANA,26,9,0
STENGER,26,9,0
TOCCI,26,9,0
TORRI,26,9,0
YUBANO,26,9,0
ZAURA,26,9,0
ASOUFI,26,8,0
BAZAES,26,8,0
BELLONI,26,8,0
BEN HSSAIN,26,8,0
BENVENUTI,26,8,0
BISAN ETAME,26,8,0
BOUKOU,26,8,0
BOULAHROUD,26,8,0
CELLALBO,26,8,0
CHIACCHIO,26,8,0
COLUSSI,26,8,0
CORAZZA,26,8,0
DENYER,26,8,0
DOLCE,26,8,0
EGLI,26,8,0
EL BROUZI,26,8,0
ESCARMIS,26,8,0
FAKHAR,26,8,0
FORGIONE,26,8,0
GERALDIA,26,8,0
GHAILANE,26,8,0
GNAOUI,26,8,0
HARI,26,8,0
HEGER,26,8,0
KABBOUCH,26,8,0
KARKOUR,26,8,0
MARTELLA,26,8,0
MAURAD,26,8,0
MELLER,26,8,0
PAITOVI,26,8,0
PAOLINO,26,8,0
PENYA,26,8,0
SALMINEN,26,8,0
SILBERMAN,26,8,0
STOPPA,26,8,0
THATE,26,8,0
JASWAL,26,7,5
ABD,26,7,0
AHAGAN,26,7,0
ALDINOVA,26,7,0
ANANIAS,26,7,0
BABBA,26,7,0
BELKEBIR,26,7,0
BOULAHTOUF,26,7,0
BOUREGBA,26,7,0
BRAKE,26,7,0
BUNGA,26,7,0
CHAHROUD,26,7,0
CHIARELLA,26,7,0
CONTA,26,7,0
CRISTON,26,7,0
DUAH,26,7,0
EL YOUSSOFI,26,7,0
FEI,26,7,0
FERNANDEZ DE VILLAVICENCI,26,7,0
FRIHA,26,7,0
GAWLIK,26,7,0
GIRLING,26,7,0
GUERINI,26,7,0
IEZZI,26,7,0
JANNATI,26,7,0
JENTSCH,26,7,0
JOHANSON,26,7,0
KIRICHENKO,26,7,0
LANFRANCONI,26,7,0
LUMB,26,7,0
MALKA,26,7,0
MASCHIO,26,7,0
MASTROPIETRO,26,7,0
MELEO,26,7,0
MOIA,26,7,0
MOOLCHANDANI,26,7,0
MOUHA,26,7,0
NASIM,26,7,0
NEARY,26,7,0
OGER,26,7,0
POSTMA,26,7,0
RHARBI,26,7,0
RIGA,26,7,0
ROTTER,26,7,0
SABNANI,26,7,0
SARAGOSSA,26,7,0
SCHEIDEGGER,26,7,0
SPIESS,26,7,0
TAFRISTAN,26,7,0
WOJCIECH,26,7,0
AHMIAN,26,6,0
ALIPIEVA,26,6,0
AMAACH,26,6,0
AUST,26,6,0
BARDEN,26,6,0
BELDI,26,6,0
BENBUNAN,26,6,0
BERTANI,26,6,0
BORROUHU,26,6,0
BUSCHER,26,6,0
CAZZANIGA,26,6,0
CERVANTES PINELO,26,6,0
CHIVULESCU,26,6,0
CORR,26,6,0
CRIVELLI,26,6,0
DAVIDSSON,26,6,0
DI FILIPPO,26,6,0
DUNKEL,26,6,0
EL BAKRAOUI,26,6,0
EL JABIRY,26,6,0
EL MASBAHI,26,6,0
ELLER,26,6,0
EVBUOMWAN,26,6,0
FOUNTAIN,26,6,0
GILLI,26,6,0
GOFFARD,26,6,0
GUDMUNDSSON,26,6,0
HEAP,26,6,0
HEIDENREICH,26,6,0
HILLE,26,6,0
IBRAM,26,6,0
JACEK,26,6,0
KIEFFER,26,6,0
LAMSIYAH,26,6,0
LINDAHL,26,6,0
LOCKYER,26,6,0
MAHLA,26,6,0
MAJOUTI,26,6,0
MARTINEZ DE LA OSSA,26,6,0
METZNER,26,6,0
MOGENSEN,26,6,0
MUN,26,6,0
NASS,26,6,0
NASSIHI,26,6,0
OVERGAARD,26,6,0
OZTURK,26,6,0
RODRIGUEZ TRELLES,26,6,0
SEICHE,26,6,0
SPINELLA,26,6,0
SZCZEPANSKA,26,6,0
TISNADO,26,6,0
UMIRI,26,6,0
URE,26,6,0
VELAZ DE MEDRANO,26,6,0
VIOTTI,26,6,0
VORONTSOVA,26,6,0
YESSEF,26,6,0
ZADLO,26,6,0
ZENJLI,26,6,0
MAKDADE,26,5,5
AARIM,26,5,0
ABDOLA,26,5,0
ADAMOWICZ,26,5,0
ADRIANA,26,5,0
AIARTZA,26,5,0
AKIMOVA,26,5,0
AMARTI,26,5,0
BAKKALI TAHIRI,26,5,0
BANTA,26,5,0
BARNWELL,26,5,0
BELANI,26,5,0
BIJL,26,5,0
BLAGOVA,26,5,0
BOUZELMAD,26,5,0
BRIDGER,26,5,0
CHAHAM,26,5,0
CHRISTOPHE,26,5,0
CICHERO,26,5,0
COSTAMAGNA,26,5,0
DARWICHE,26,5,0
DEWAN,26,5,0
DURAU,26,5,0
EDELMANN,26,5,0
EL FAOUZI,26,5,0
ETTAIBI,26,5,0
HARSAL,26,5,0
ISFAOUI,26,5,0
JEMILI,26,5,0
JEON,26,5,0
KARCZEWSKI,26,5,0
KAWALEC,26,5,0
KRIER,26,5,0
LACHMAN,26,5,0
LEUS,26,5,0
LIPPERT,26,5,0
MIRAGLIA,26,5,0
NORDLUND,26,5,0
PONTORIERO,26,5,0
PRAGER,26,5,0
RADCLIFFE,26,5,0
RANSOM,26,5,0
RAPETTI,26,5,0
RODRIGUEZ TOUBES,26,5,0
SALTI,26,5,0
SLAVEV,26,5,0
STEINHAUSER,26,5,0
TODOROVIC,26,5,0
VENTRICE,26,5,0
WADI,26,5,0
WASILEWSKA,26,5,0
WINZER,26,5,0
YASENOV,26,5,0
AABOUD,26,0,0
AATIF,26,0,0
ABDUS,26,0,0
ABI,26,0,0
ABOUZAID,26,0,0
ABRAR,26,0,0
ADABBAR,26,0,0
ADJAR,26,0,0
AGOUNI,26,0,0
AHARRAN,26,0,0
AHLBERG,26,0,0
AHRICH,26,0,0
AIT TAHAR,26,0,0
AKANI,26,0,0
AKCHICHOU,26,0,0
ALLATI,26,0,0
ALLEGRI,26,0,0
ALONSO DEL REAL,26,0,0
AMANAT,26,0,0
AMARIE,26,0,0
AMOURI,26,0,0
AMROUS,26,0,0
AMSELLEM,26,0,0
AMYAY,26,0,0
AMZIAB,26,0,0
ANCAU,26,0,0
ANDORCA,26,0,0
ANDROSHCHUK,26,0,0
ANISIMOVA,26,0,0
ANNASSIRI,26,0,0
ANTONEAC,26,0,0
APAHIDEAN,26,0,0
ARDANZA TREVIJANO,26,0,0
ARDOUN,26,0,0
ARGOUB,26,0,0
ARKHIPOVA,26,0,0
ARUNCUTEAN,26,0,0
ATTOUMI,26,0,0
ATUDOREI,26,0,0
AUGUSTYNIAK,26,0,0
AVASILOAIE,26,0,0
AYSSAOUI,26,0,0
AZAHHAF,26,0,0
AZZAT,26,0,0
BADGER,26,0,0
BADJINKA,26,0,0
BAEK,26,0,0
BAICOIANU,26,0,0
BAIDAN,26,0,0
BAIDDER,26,0,0
BAIJET,26,0,0
BAIROUKI,26,0,0
BALGHOU,26,0,0
BALHAJ,26,0,0
BANNER,26,0,0
BARBOIU,26,0,0
BARGAN,26,0,0
BARHIHI,26,0,0
BARRESI,26,0,0
BASSIDI,26,0,0
BATIN,26,0,0
BEAVER,26,0,0
BELALEM,26,0,0
BELCIU,26,0,0
BELFAQIR,26,0,0
BELINTAN,26,0,0
BELLIL,26,0,0
BELRHAZI,26,0,0
BEN SEDDIK,26,0,0
BENACEUR,26,0,0
BENASAID,26,0,0
BENDJERIOU,26,0,0
BENEDEK,26,0,0
BENKHIRA,26,0,0
BENOTMANE,26,0,0
BENSABEH,26,0,0
BENSERHIR,26,0,0
BENYAZID,26,0,0
BERESCU,26,0,0
BEREZINA,26,0,0
BERINDEI,26,0,0
BERRABHI,26,0,0
BERRICHI,26,0,0
BERTAL,26,0,0
BESWICK,26,0,0
BETTERIDGE,26,0,0
BIBIRE,26,0,0
BIGU,26,0,0
BILYY,26,0,0
BIROU,26,0,0
BLINOVA,26,0,0
BLYTHE,26,0,0
BOARD,26,0,0
BOBIC,26,0,0
BOCCHIO,26,0,0
BOCSAN,26,0,0
BOHBOT,26,0,0
BOJIN,26,0,0
BONCU,26,0,0
BORROHO,26,0,0
BORTAN,26,0,0
BOUABDALLAOUI,26,0,0
BOUADRA,26,0,0
BOUAICHI,26,0,0
BOUAITA,26,0,0
BOUCHALGA,26,0,0
BOUCHARAB,26,0,0
BOUCHIH,26,0,0
BOUCHRAIT,26,0,0
BOUDIAF,26,0,0
BOUDJAJ,26,0,0
BOUGATAYA,26,0,0
BOULAGDOUR,26,0,0
BOUSSAOULA,26,0,0
BOUYICH,26,0,0
